10.0,0.75,0.4495959595959596,0.921979797979798
15.0,0.75,0.42943434343434345,0.8715151515151515
20.0,0.75,0.17237373737373737,0.9472121212121212
25.0,0.75,0.08164646464646465,0.9976767676767677
30.0,0.75,0.1622929292929293,0.8841313131313131
35.0,0.75,0.3487878787878788,0.7705858585858586
40.0,0.75,0.49495959595959593,0.7075050505050505
45.0,0.75,0.24797979797979797,0.757969696969697
60.0,0.75,0.29334343434343435,0.6696565656565656
55.0,0.75,0.0060404040404040404,1.0986060606060606
60.0,0.75,0.29334343434343435,0.6696565656565656
65.0,0.75,0.38407070707070706,0.6191919191919192
70.0,0.75,0.0060404040404040404,1.022909090909091
75.0,0.75,0.19253535353535353,0.6444242424242425
80.0,0.75,0.4143131313131313,0.5434949494949495
85.0,0.75,0.47983838383838384,0.5056464646464647
90.0,0.75,0.07660606060606061,0.6696565656565656
95.0,0.75,0.44455555555555554,0.4677979797979798
100.0,0.75,0.3135050505050505,0.4804141414141414
105.0,0.75,0.4647171717171717,0.41733333333333333
110.0,0.75,0.021161616161616163,0.7075050505050505
115.0,0.75,0.06652525252525253,0.5687272727272727
120.0,0.75,0.49495959595959593,0.3416363636363636
125.0,0.75,0.3487878787878788,0.35425252525252526
130.0,0.75,0.2782222222222222,0.35425252525252526
135.0,0.75,0.3235858585858586,0.3164040404040404
140.0,0.75,0.22277777777777777,0.32902020202020205
145.0,0.75,0.2278181818181818,0.3037878787878788
150.0,0.75,0.38407070707070706,0.2280909090909091
155.0,0.75,0.39415151515151514,0.20285858585858585
160.0,0.75,0.001,0.7832020202020202
165.0,0.75,0.44455555555555554,0.13977777777777778
170.0,0.75,0.3135050505050505,0.1523939393939394
175.0,0.75,0.07156565656565657,0.27855555555555556
180.0,0.75,0.3286262626262626,0.10192929292929293
185.0,0.75,0.03124242424242424,0.3164040404040404
190.0,0.75,0.11188888888888888,0.16501010101010102
195.0,0.75,0.2378989898989899,0.05146464646464646
200.0,0.75,0.16733333333333333,0.06408080808080809
205.0,0.75,0.026202020202020202,0.2280909090909091
210.0,0.75,0.19757575757575757,0.001
215.0,0.75,0.15725252525252525,0.001
220.0,0.75,0.06652525252525253,0.06408080808080809
225.0,0.75,0.041323232323232324,0.08931313131313132
230.0,0.75,0.001,0.44256565656565655
235.0,0.75,0.026202020202020202,0.08931313131313132
240.0,0.75,0.0060404040404040404,0.13977777777777778
245.0,0.75,0.0060404040404040404,0.11454545454545455
250.0,0.75,0.0060404040404040404,0.08931313131313132
